round,reward
1122,100
1123,50.0
1124,152.22021544341413
1125,79.96056372429955
1126,114.23857619273922
1127,78.4074014472362
1128,256.4252866869392
1129,91.92791674776907
1130,215.87309784198175
1131,50.0
1132,162.757970195955
1133,50.0
1134,100
1135,84.73356037861694
1136,50.0
1137,100
1138,100
1139,50.0
1140,100.62805190732625
1141,111.46037789838839
1142,103.19373043319946
1143,138.34543673325254
1144,0
1145,50.0
1146,212.55632944784844
1147,50.0
1148,50.0
1149,100
1150,100
1151,50.0
1152,135.32129245948713
1153,50.0
1154,100
1155,130.71066104192403
1156,100
1157,66.87701190434119
1158,202.83360318146032
1159,50.0
1160,187.33169661191857
1161,53.9906309715072
1162,100
1163,0
1164,131.1848173666707
1165,0
1166,100
1167,0
1168,141.60777040706103
1169,0
1170,178.92194205323392
1171,50.0
1172,100
1173,50.0
1174,119.0035431284612
1175,50.0
1176,125.82553333364993
1177,73.71989289673192
1178,100
1179,134.55513566327573
1180,100
1181,50.0
1182,194.0864767348446
1183,50.0
1184,136.14050778622942
1185,50.0
1186,100
1187,67.44631876942113
1188,56.75631924894056
1189,100
1190,144.14321322144255
1191,123.24903144727224
1192,100
1193,0
1194,117.27083694778376
1195,0
1196,100
1197,0
1198,100
1199,0
1200,50.0
1201,173.77342224079382
1202,0
1203,50.0
1204,50.0
1205,100
1206,100
1207,69.08806687500328
1208,94.17923645423235
1209,100
1210,50.0
1211,50.0
1212,240.14907863356913
1213,120.039436053441
1214,100
1215,50.0
1216,50.0
1217,267.102604996985
1218,50.0
1219,194.31291619381398
1220,50.0
1221,109.65681891462424
1222,100
1223,0
1224,0
1225,0
1226,50.0
1227,100
1228,0
1229,106.99147813154393
1230,116.72842327236108
1231,137.98954965989066
1232,126.25739021670486
1233,50.0
1234,361.3504998370047
1235,89.11476533337809
1236,176.01860473962705
1237,50.0
1238,50.0
1239,146.3555181874388
1240,100
1241,147.04039906139053
1242,100
1243,0
1244,100
1245,0
1246,0
1247,50.0
1248,100
1249,0
1250,149.2433783757644
1251,132.9649232590342
1252,175.3774634209124
1253,50.0
1254,145.5504662805819
1255,60.79039044941923
1256,158.8242869875573
1257,50.0
1258,314.8780480314534
1259,69.00464705658959
1260,100
1261,84.54527394802167
1262,50.0
1263,100
1264,112.38790072210566
1265,121.30294885200692
1266,165.57842237349064
1267,113.40461797185698
1268,0
1269,152.5054955539626
1270,100
1271,50.0
1272,65.52879577753673
1273,133.3626105608843
1274,50.0
1275,100
1276,145.13862173711055
1277,100
1278,50.0
1279,64.22277925566085
1280,100
1281,50.0
1282,155.04918871598994
1283,0
1284,0
1285,50.0
1286,100
1287,0
1288,0
1289,0
1290,50.0
1291,50.0
1292,50.0
1293,100
1294,172.2927647656398
1295,100
1296,80.91904027341491
1297,241.39638175757776
1298,50.0
1299,169.0420765748686
1300,63.26780943841486
1301,50.0
1302,100
1303,72.24877754949459
1304,50.0
1305,100
1306,100
1307,100
1308,56.623698107007364
1309,255.30907096721626
1310,74.03172639805047
1311,50.0
1312,119.44017933258453
1313,0
1314,0
1315,55.68043075925911
1316,259.086510827548
1317,0
1318,0
1319,91.67212377485023
1320,100
1321,63.71794512662948
1322,100
1323,50.0
1324,100
1325,50.0
1326,205.68810994320495
1327,105.82212516512777
1328,100
1329,63.8774580950315
1330,100
1331,78.91824171842222
1332,50.0
1333,50.0
1334,141.07121052951956
1335,0
1336,100
1337,0
1338,0
1339,0
1340,0
1341,50.44482608793932
1342,67.09353883163571
1343,100
1344,126.17580867100246
1345,83.47035774500162
1346,100
1347,50.0
1348,144.52569899752862
1349,65.57906294780506
1350,100
1351,95.83742893749148
1352,181.22297383281142
1353,71.60651185451543
1354,100
1355,60.50825437631026
1356,100
1357,67.41788394078515
1358,100
1359,66.26138574868334
1360,149.34246730105025
1361,50.0
1362,127.92024559963784
1363,50.0
1364,106.34707414467566
1365,50.0
1366,100
1367,63.12412985704806
1368,100
1369,65.77352382841482
1370,100
1371,118.89768978122966
1372,100
1373,0
1374,114.50332087183781
1375,0
1376,100
1377,0
1378,196.77554958845298
1379,0
1380,117.23268524510145
1381,50.0
1382,147.9773226035747
1383,136.39161588386975
1384,165.31135037055765
1385,50.0
1386,100
1387,50.0
1388,100
1389,110.09678412725462
1390,100
1391,111.04924326113112
1392,207.38414794415527
1393,0
1394,333.5767444197086
1395,0
1396,50.0
1397,100
1398,0
1399,0
1400,100
1401,50.0
1402,69.76306949164817
1403,100
1404,136.8021200905936
1405,100
1406,50.0
1407,101.09837387047327
1408,106.01883707644723
1409,119.28024782460375
1410,50.0
1411,50.0
1412,101.32978355046836
1413,274.5364219120835
1414,50.0
1415,100
1416,50.0
1417,103.12057926234425
1418,100
1419,100
1420,65.8885914402913
1421,100
1422,50.0
1423,100
1424,100
1425,53.27553626986931
1426,50.0
1427,176.9770598031964
1428,50.0
1429,205.67843445697542
1430,50.0
1431,129.07898780389243
1432,0
1433,165.04511523070406
1434,0
1435,100
1436,0
1437,100
1438,0
1439,0
1440,87.26535309118975
1441,61.438475656156086
1442,100
1443,127.6622804722699
1444,0
1445,108.38506905500073
1446,155.51874522859478
1447,50.0
1448,165.3776296322694
1449,69.26394048163709
1450,100
1451,101.69656890405727
1452,100
1453,50.0
1454,195.0147898132195
1455,50.0
1456,139.91733763646715
1457,130.57933756945272
1458,100
1459,70.36368563664223
1460,100
1461,96.3334103792658
1462,211.80406279816577
1463,0
1464,100
1465,0
1466,211.23631516174677
1467,0
1468,266.4540891676181
1469,0
1470,122.20749706508488
1471,59.05481523416426
1472,100
1473,0
1474,165.536414231421
1475,0
1476,0
1477,50.0
1478,229.75439561608218
1479,0
1480,100
1481,50.0
1482,100
1483,50.6170049340579
1484,100
1485,85.77604437059831
1486,100
1487,96.06630364048411
1488,214.78557830090978
1489,91.81756804472377
1490,100
1491,70.47547373318952
1492,231.07557459259945
1493,50.0
1494,155.642708384691
1495,120.22181828353136
1496,284.96980138452113
1497,120.32634789983499
1498,100
1499,50.0
1500,139.439669233173
1501,50.0
1502,151.4953025723607
1503,100
1504,0
1505,0
1506,0
1507,66.89798094429557
1508,222.66025350016162
1509,50.0
1510,231.33222095780596
1511,50.0
1512,100
1513,0
1514,133.94980185735577
1515,0
1516,265.52563520084124
1517,0
1518,0
1519,50.0
1520,172.08711255399743
1521,55.85437866311121
1522,100
1523,113.77393486320639
1524,100
1525,50.0
1526,100
1527,103.42212986442664
1528,246.55354509852356
1529,100
1530,0
1531,50.0
1532,100
1533,0
1534,0
1535,68.67429808713537
1536,108.02668472235271
1537,0
1538,278.96519082849466
1539,0
1540,229.16231760361853
1541,83.39982880387898
1542,100
1543,50.0
1544,216.36174615032542
1545,165.03898796674792
1546,100
1547,102.16673983499504
1548,124.80710061520098
1549,50.0
1550,100
1551,50.0
1552,140.0690349979375
1553,50.0
1554,100
1555,50.0
1556,153.6824018962225
1557,69.00943820881241
1558,182.19125504330435
1559,104.49242710792156
1560,100
1561,83.39688126991368
1562,126.43080642673536
1563,0
1564,221.51426084684138
1565,0
1566,168.39207541455704
1567,0
1568,183.79317017698693
1569,0
1570,108.23122943379866
1571,89.08701649619744
1572,100
1573,50.0
1574,100
1575,50.0
1576,100
1577,72.38727289763669
1578,215.11561117838892
1579,80.03039284898142
1580,112.22982599520981
1581,50.0
1582,100
1583,50.0
1584,100.3723532966286
1585,100.29588775891443
1586,100
1587,131.56304270703325
1588,100
1589,50.0
1590,100
1591,70.66628979646345
1592,180.33629203634916
1593,102.55650837955025
1594,100
1595,148.26355562167583
1596,0
1597,0
1598,0
1599,119.02626583881374
1600,105.07812330712343
1601,64.49119119213974
1602,113.30130467518958
1603,101.43975812490649
