round,reward
4521,117.54434225533205
4522,0
4523,100
4524,0
4525,0
4526,0
4527,0
4528,167.27613641988574
4529,0
4530,0
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,327.5753049667976
4542,100
4543,0
4544,0
4545,0
4546,272.6113139491494
4547,128.99609993000658
4548,154.61162674553174
4549,0
4550,0
4551,100
4552,125.17170311512099
4553,100
4554,251.95397826872463
4555,199.07651583532055
4556,100
4557,61.278147719181504
4558,100
4559,100
4560,162.09244606915684
4561,0
4562,0
4563,0
4564,0
4565,0
4566,0
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0
4573,0
4574,0
4575,0
4576,0
4577,0
4578,0
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0
4591,0
4592,100
4593,170.39942219994174
4594,151.64201510431934
4595,100
4596,0
4597,100
4598,0
4599,166.33540465157677
4600,0
4601,100
4602,0
4603,100
4604,0
4605,91.01805678901648
4606,0
4607,81.29253288197347
4608,0
4609,50.0
4610,0
4611,131.46854362415067
4612,100
4613,203.4395595938518
4614,179.72808233799717
4615,100
4616,100
4617,100
4618,100
4619,100
4620,126.0691712846124
4621,164.832663043441
4622,164.83436478867102
4623,100
4624,100
4625,202.47505985856364
4626,100
4627,186.93153242608935
4628,100
4629,133.2937556743182
4630,0
4631,196.6645828814854
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0
4639,0
4640,0
4641,118.96966307813146
4642,100
4643,50.0
4644,50.0
4645,86.81637383632273
4646,100
4647,0
4648,50.0
4649,175.4965757022981
4650,0
4651,100
4652,0
4653,162.79387154359276
4654,0
4655,247.88779799750677
4656,0
4657,142.58714627225038
4658,0
4659,100
4660,0
4661,100
4662,100
4663,159.4491997900139
4664,100
4665,241.5302105257674
4666,50.0
4667,100
4668,100
4669,100
4670,153.92115012867362
4671,100
4672,209.9948359660563
4673,100
4674,115.5886061281655
4675,145.90347844399236
4676,100
4677,100
4678,132.28760305087872
4679,106.75263222246305
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,0
4687,0
4688,0
4689,0
4690,0
4691,50.0
4692,271.2036348068959
4693,0
4694,100
4695,0
4696,50.0
4697,335.44221650836016
4698,0
4699,100
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,0
4712,0
4713,0
4714,0
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,100
4723,53.97564500468973
4724,0
4725,0
4726,100
4727,0
4728,0
4729,163.32068058891582
4730,0
4731,0
4732,0
4733,0
4734,0
4735,0
4736,0
4737,0
4738,0
4739,0
4740,0
4741,0
4742,0
4743,0
4744,0
4745,0
4746,0
4747,0
4748,0
4749,0
4750,0
4751,239.66133972903606
4752,0
4753,0
4754,100
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,0
4765,0
4766,0
4767,0
4768,0
4769,0
4770,0
4771,100
4772,104.6889112227276
4773,106.68662944288386
4774,153.5447137878739
4775,198.686405598534
4776,111.84961015139606
4777,100
4778,100
4779,106.27245230713922
4780,135.3156800722622
4781,101.95835288005136
4782,100
4783,241.80369083224298
4784,180.21556434709274
4785,100
4786,202.79814052929032
4787,50.0
4788,106.61123719275437
4789,100
4790,0
4791,232.6556646673977
4792,0
4793,100
4794,0
4795,100
4796,0
4797,126.0580212999908
4798,0
4799,100
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,180.85267019594397
4812,0
4813,100
4814,0
4815,100
4816,0
4817,100
4818,0
4819,100
4820,0
4821,100
4822,140.80247276479832
4823,152.02867241979962
4824,100
4825,215.85397629829873
4826,50.0
4827,100
4828,184.68952113699842
4829,194.6181821638733
4830,100
4831,0
4832,0
4833,0
4834,0
4835,0
4836,0
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,104.21854243368611
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,107.18825501898809
4862,100
4863,100
4864,100
4865,100
4866,155.98921038981197
4867,100
4868,100
4869,160.34110166030496
4870,0
4871,110.06960757122572
4872,0
4873,0
4874,100
4875,100
4876,0
4877,0
4878,0
4879,0
4880,0
4881,124.25879264069027
4882,0
4883,53.13412513731798
4884,0
4885,50.0
4886,0
4887,79.09880508850381
4888,0
4889,50.0
4890,0
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,177.38664039523331
4912,60.99361303850516
4913,154.11700758698407
4914,55.268420705871144
4915,100
4916,50.0
4917,99.31844575226079
4918,100
4919,100
4920,50.0
4921,172.65390941368074
4922,0
4923,100
4924,0
4925,258.9419069440331
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,133.8050377241383
4933,0
4934,0
4935,0
4936,0
4937,0
4938,0
4939,0
4940,0
4941,199.76303348864465
4942,156.55784842303453
4943,107.467612429412
4944,50.0
4945,106.29429576014775
4946,76.29634191451012
4947,100
4948,296.54636932327185
4949,142.41058933976987
4950,0
4951,0
4952,0
4953,0
4954,0
4955,0
4956,0
4957,0
4958,0
4959,0
4960,0
4961,0
4962,100
4963,62.77739705443466
4964,157.6476203450129
4965,198.59933115374594
4966,0
4967,100
4968,50.0
4969,208.10705761545626
4970,0
4971,100
4972,100
4973,183.56389273518218
4974,412.67771960144336
4975,149.64643736762855
4976,135.57589437508645
4977,50.0
4978,100
4979,336.72575214595736
4980,100
4981,0
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0
5000,0
5001,100
5002,0
5003,100
5004,0
5005,229.470856554931
5006,0
5007,111.6945916137314
5008,0
5009,100
5010,0
5011,100
5012,53.47534501084104
5013,344.7000752537503
5014,50.0
5015,141.5185973156536
5016,50.0
5017,100
5018,77.59101573543546
5019,100
5020,0
5021,132.56742555121798
5022,0
5023,100
5024,0
5025,164.09540730421506
5026,0
5027,169.65727167803925
5028,0
5029,128.16484213076018
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,100
5042,100
5043,155.94105297897892
5044,192.42899853984335
5045,214.50481241994694
5046,50.0
5047,218.6599011270725
5048,69.7552299737496
5049,50.0
5050,100
5051,0
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,228.6191357426097
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,100
5092,0
5093,100
5094,0
5095,100
5096,0
5097,100
5098,0
5099,109.03944525640712
5100,0
5101,100
5102,237.88676459114717
5103,100
5104,100
5105,329.0475302007233
5106,100
5107,140.5551428598542
5108,220.5823540806772
5109,152.34406248907075
5110,0
5111,0
5112,105.11340780043452
5113,100
5114,283.11012611432494
5115,0
5116,0
5117,0
5118,103.63318785463741
5119,213.08385691962513
5120,221.58173428020427
5121,100
5122,0
5123,50.0
5124,0
5125,50.0
5126,0
5127,50.0
5128,0
5129,78.50646948678428
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,100
5146,0
5147,0
5148,0
5149,0
5150,0
5151,185.05840785244504
5152,156.03889649140734
5153,268.8026624750197
5154,100
5155,100
5156,132.23206327520575
5157,100
5158,100
5159,144.24218140225932
5160,123.56241161019408
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,0
5168,0
5169,0
5170,0
5171,50.0
5172,50.0
5173,100
5174,0
5175,281.4267182110132
5176,0
5177,103.58314306022577
5178,0
5179,100
5180,0
5181,0
5182,102.524930082813
5183,100
5184,100
5185,0
5186,0
5187,0
5188,0
5189,125.04735208940059
5190,0
5191,191.34940280122044
5192,50.0
5193,140.29798492916322
5194,54.41143055450524
5195,176.8525046838942
5196,50.0
5197,100
5198,50.0
5199,130.43864558652103
5200,0
5201,252.78028653874017
5202,0
5203,298.7812247729523
5204,0
5205,164.7360987766747
5206,0
5207,50.0
5208,100
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,0
5217,0
5218,0
5219,0
5220,0
5221,50.0
5222,220.2077430743584
5223,50.0
5224,63.858167004672396
5225,247.70103551794122
5226,100
5227,107.08811810104123
5228,154.44797219563011
5229,50.0
5230,283.34068943370517
5231,109.0425498871009
5232,0
5233,335.0181900812032
5234,0
5235,100
5236,0
5237,50.0
5238,0
5239,50.0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,143.9149228823362
5262,186.95008468016357
5263,100
5264,156.8068131008223
5265,147.54801116089646
5266,143.97625596032367
5267,100
5268,100
5269,141.4628884723319
5270,0
5271,0
5272,0
5273,101.55200474022394
5274,100
5275,0
5276,138.52332849744482
5277,50.0
5278,100
5279,277.35083588649036
5280,114.776128877502
5281,50.0
5282,100
5283,161.7665900406616
5284,231.12687627488975
5285,113.42938410748455
5286,264.8373604514746
5287,65.68539884019629
5288,225.2072130686006
5289,100
5290,0
5291,50.0
5292,239.67601001263145
5293,0
5294,100
5295,0
5296,100
5297,0
5298,143.09717433486242
5299,0
5300,100
5301,137.91751246734566
5302,0
5303,100
5304,0
5305,200.3083868949564
5306,0
5307,100
5308,0
5309,100
5310,0
5311,0
5312,0
5313,0
5314,0
5315,0
5316,0
5317,0
5318,0
5319,0
5320,0
5321,182.06927516007897
5322,366.07284560808284
5323,100
5324,209.27355897512598
5325,100
5326,211.28416329870188
5327,53.14645711970505
5328,204.22143418075578
5329,100
5330,193.96138523084375
5331,100
5332,115.57110920923508
5333,234.58792005612975
5334,100
5335,210.66901687952372
5336,108.34069434180374
5337,100
5338,100
5339,100
5340,0
5341,116.6155136521503
5342,121.24083524103665
5343,104.7033215439027
5344,0
5345,0
5346,0
5347,0
5348,127.41006364879144
5349,50.0
5350,100
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,198.31128578131728
5361,241.15552667286147
5362,50.0
5363,82.49852579948546
5364,100
5365,106.72047711381578
5366,131.02221129293684
5367,50.0
5368,100
5369,172.99807619025756
5370,161.97737262086014
5371,50.0
5372,163.85986406202935
5373,50.0
5374,130.1675997259764
5375,50.0
5376,100
5377,50.0
5378,78.53391605971946
5379,100
5380,0
5381,0
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,209.82573211933624
5401,100
5402,0
5403,0
5404,0
5405,229.1414729025447
5406,0
5407,0
5408,0
5409,0
5410,0
5411,100
5412,0
5413,107.5124786745247
5414,0
5415,152.76045706596443
5416,0
5417,100
5418,0
5419,100
5420,0
5421,0
5422,0
5423,0
5424,209.96403058394463
5425,90.96422280312431
5426,0
5427,0
5428,194.2735576769437
5429,0
5430,0
5431,0
5432,0
5433,0
5434,0
5435,0
5436,0
5437,0
5438,0
5439,0
5440,0
5441,98.24167470604144
5442,100
5443,0
5444,243.56796458661606
5445,0
5446,100
5447,0
5448,109.35378840487823
5449,167.44481513380612
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,0
5457,0
5458,0
5459,0
5460,0
5461,103.76880095576249
5462,100
5463,58.097144411731925
5464,180.44795893229121
5465,57.69039302190316
5466,100
5467,142.28722145234252
5468,50.0
5469,100
5470,130.73140744825798
5471,119.35760131466078
5472,0
5473,92.77963131953675
5474,0
5475,100
5476,0
5477,50.0
5478,0
5479,50.0
5480,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,0
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,100
5502,100
5503,136.34434538772035
5504,100
5505,100
5506,0
5507,100
5508,168.24958753352365
5509,50.0
5510,100
5511,67.71295521495131
5512,100
5513,50.0
5514,100
5515,50.0
5516,100
5517,50.0
5518,100
5519,100
5520,0
5521,62.01289170035937
5522,100
5523,0
5524,100
5525,0
5526,100
5527,0
5528,100
5529,0
5530,153.387750685119
5531,50.0
5532,207.890699664763
5533,91.55820816412054
5534,220.32905535839086
5535,50.0
5536,198.99543605077446
5537,50.0
5538,100
5539,88.04964679165465
5540,229.4283480023766
5541,50.0
5542,0
5543,52.819075379313176
5544,0
5545,128.14836473451308
5546,0
5547,124.76007158473182
5548,0
5549,50.0
5550,0
5551,100
5552,100
5553,50.0
5554,0
5555,67.56935201226969
5556,0
5557,97.7351074450572
5558,205.022745561951
5559,50.0
5560,100
5561,0
5562,0
5563,0
5564,0
5565,0
5566,100
5567,0
5568,0
5569,0
5570,0
5571,67.57395692419931
5572,100
5573,125.35902552544701
5574,100
5575,78.24882171617764
5576,100
5577,50.0
5578,169.71460602879185
5579,50.0
5580,270.8667927878598
5581,50.0
5582,126.89961137382214
5583,50.0
5584,177.10139744142612
5585,56.98019225824774
5586,372.80231430322607
5587,100
5588,100
5589,100
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,0
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,126.31640739632154
5612,100
5613,50.0
5614,106.10027100296254
5615,100.78184872963976
5616,113.97638882898931
5617,75.38225486172007
5618,100
5619,50.0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,0
5630,0
5631,207.3722748958391
5632,0
5633,0
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,135.8998954868903
5642,101.51391062097142
5643,231.77581768178112
5644,228.60512249222666
5645,171.3401636330757
5646,100
5647,100
5648,100
5649,218.37820156758931
5650,100
5651,0
5652,0
5653,200.3381049765731
5654,0
5655,0
5656,0
5657,0
5658,0
5659,0
5660,0
5661,0
5662,205.72761052501335
5663,0
5664,0
5665,0
5666,0
5667,100
5668,100
5669,0
5670,173.208510101885
5671,100
5672,0
5673,100
5674,0
5675,100
5676,0
5677,320.6073675661908
5678,0
5679,100
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,100
5692,0
5693,0
5694,0
5695,0
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,0
5707,0
5708,0
5709,0
5710,0
5711,0
5712,50.0
5713,50.0
5714,50.0
5715,100
5716,0
5717,145.35613700227935
5718,0
5719,265.04912016029255
5720,0
5721,127.97118661856256
5722,58.941057119759535
5723,107.51911362408235
5724,50.0
5725,139.69516879822575
5726,51.70608968228453
5727,100
5728,123.72841010967116
5729,100
5730,0
5731,66.21528785849517
5732,0
5733,115.6935647838267
5734,0
5735,101.70612695972521
5736,0
5737,63.53811598274651
5738,0
5739,78.14723266025808
5740,0
5741,144.24553306568583
5742,0
5743,0
5744,0
5745,0
5746,0
5747,0
5748,0
5749,0
5750,0
5751,50.0
5752,50.0
5753,57.28135633574599
5754,100
5755,50.0
5756,125.49711630579604
5757,50.0
5758,100
5759,62.777321499796905
5760,100
5761,50.0
5762,193.93497413582142
5763,50.0
5764,384.99701679931655
5765,50.0
5766,100
5767,149.3862394465121
5768,100
5769,82.45424613689438
5770,100
5771,0
5772,0
5773,0
5774,0
5775,0
5776,0
5777,0
5778,0
5779,0
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,0
5792,0
5793,0
5794,0
5795,0
5796,0
5797,0
5798,0
5799,0
5800,0
5801,307.8795635932868
5802,0
5803,100
5804,0
5805,100
5806,0
5807,100
5808,0
5809,100
5810,0
5811,100
5812,136.86429413836794
5813,106.88188436907704
5814,50.0
5815,117.44992347201551
5816,100
5817,50.0
5818,87.2724814603326
5819,169.64075334412212
5820,0
5821,87.96351110186401
5822,0
5823,0
5824,0
5825,100
5826,0
5827,100
5828,0
5829,100
5830,0
5831,100
5832,0
5833,142.86176831028348
5834,0
5835,100
5836,0
5837,100
5838,0
5839,100
5840,0
5841,258.6249512683297
5842,0
5843,100
5844,0
5845,74.07940763335937
5846,0
5847,50.0
5848,0
5849,50.0
5850,0
5851,100
5852,110.2920938132304
5853,50.0
5854,100
5855,50.0
5856,100
5857,50.0
5858,83.03139858460477
5859,100
5860,100
5861,50.0
5862,0
5863,156.0575072614472
5864,0
5865,126.60510889230311
5866,100
5867,84.88975508982996
5868,100
5869,70.24489700274786
5870,194.66630748210474
5871,118.12603221081784
5872,100
5873,0
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,0
5885,0
5886,0
5887,0
5888,0
5889,0
5890,0
5891,0
5892,0
5893,0
5894,0
5895,0
5896,0
5897,0
5898,0
5899,0
5900,0
5901,50.0
5902,126.27819184202755
5903,129.45097616013044
5904,50.0
5905,100
5906,50.0
5907,161.64074982607104
5908,50.0
5909,100
5910,0
5911,0
5912,0
5913,0
5914,0
5915,0
5916,0
5917,0
5918,0
5919,0
5920,0
5921,100
5922,0
5923,52.77518631118191
5924,0
5925,71.86413306590725
5926,0
5927,50.0
5928,0
5929,203.6833670340054
5930,0
5931,0
5932,0
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,50.0
5942,50.0
5943,0
5944,101.32329297270473
5945,0
5946,0
5947,173.3273462922238
5948,100
5949,118.83401659934168
5950,100.01180687125468
5951,50.0
5952,249.09953931024785
5953,50.0
5954,104.66974693141637
5955,50.0
5956,212.63437822481245
5957,50.0
5958,157.5279596829846
5959,111.25830079224835
5960,119.77946773317856
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,0
5981,50.0
5982,100
5983,59.29182301516712
5984,100
5985,50.0
5986,100
5987,50.0
5988,317.251425323599
5989,50.0
5990,0
5991,50.0
5992,122.78573617875287
5993,0
5994,132.01756455403785
5995,0
5996,0
5997,100
5998,0
5999,111.01107813306498
6000,0
6001,70.26923339237842
6002,105.55515344790396
6003,100
6004,0
6005,0
6006,0
6007,0
6008,0
6009,0
6010,0
6011,100
6012,127.91605345342631
6013,260.8113100756548
6014,254.24741795791107
6015,100
6016,100
6017,100
6018,50.0
6019,343.75683224377224
6020,100
6021,100
6022,0
6023,194.8564470074715
6024,0
6025,100
6026,0
6027,100
6028,0
6029,100
6030,0
6031,0
6032,0
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,165.1092054450594
6042,0
6043,0
6044,0
6045,145.004295088829
6046,0
6047,100
6048,0
6049,73.8807990877605
6050,138.2574263319592
6051,59.269875074188995
6052,0
6053,0
6054,100
6055,50.0
6056,100
6057,50.0
6058,100
6059,100
6060,70.90964340086262
6061,0
6062,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,0
6069,0
6070,0
6071,257.56655758692625
6072,50.0
6073,272.6621862615266
6074,50.0
6075,100
6076,83.66370549963725
6077,332.274435584541
6078,50.0
6079,127.39375402387601
6080,0
6081,50.0
6082,121.78973107480095
6083,0
6084,252.61362654347565
6085,0
6086,100
6087,0
6088,211.61136263754258
6089,0
6090,100
6091,61.59912351532671
6092,50.0
6093,170.43274758625427
6094,104.4302011791199
6095,119.43586205554307
6096,100
6097,61.83253411597216
6098,225.1428023171833
6099,50.0
6100,113.91887078902508
6101,0
6102,0
6103,0
6104,0
6105,0
6106,0
6107,0
6108,0
6109,0
6110,0
6111,147.11914747134114
6112,0
6113,100
6114,0
6115,100
6116,0
6117,121.44085850348424
6118,0
6119,100
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0
6128,0
6129,0
6130,0
6131,141.09994197590578
6132,138.57511144983016
6133,126.97592104573845
6134,201.27543714633288
6135,244.55998528577928
6136,50.0
6137,242.57376624624135
6138,100
6139,152.0753946714013
6140,186.26320190031777
6141,100
6142,100
6143,269.9317085987889
6144,134.2640331108073
6145,124.03960926888377
6146,100
6147,205.23391027841006
6148,100
6149,263.787028453263
6150,0
6151,0
6152,0
6153,0
6154,0
6155,0
6156,109.87446433559134
6157,0
6158,0
6159,141.36486823364675
6160,0
6161,0
6162,0
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,0
6176,0
6177,0
6178,0
6179,0
6180,0
6181,100
6182,100
6183,279.63626826017685
6184,100
6185,294.78136273077405
6186,150.02578712011874
6187,100
6188,110.59025623907598
6189,100
6190,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0
6199,0
6200,0
6201,118.73284707078571
6202,0
6203,100
6204,0
6205,139.56470827893259
6206,0
6207,50.0
6208,0
6209,103.1349068741806
6210,0
6211,82.54232226735185
6212,100
6213,0
6214,0
6215,0
6216,180.040838103803
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0
6223,0
6224,0
6225,100
6226,120.40583320897612
6227,197.7955463747063
6228,0
6229,0
6230,141.8995684770579
6231,100
6232,100
6233,231.141962996913
6234,193.8770902402063
6235,100
6236,100
6237,280.55005599766827
6238,183.1701684029016
6239,116.79856980601653
6240,191.43840696306356
6241,50.0
6242,100
6243,93.37004099608727
6244,168.63697593837486
6245,88.08901837399418
6246,100
6247,50.0
6248,175.1177279987911
6249,100
6250,0
6251,100
6252,0
6253,100
6254,100
6255,100
6256,100
6257,100
6258,0
6259,0
6260,100
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,0
6271,225.27846632635112
6272,100
6273,141.93090403659724
6274,100
6275,100
6276,133.4841655544363
6277,100.69420362081154
6278,173.66331290644655
6279,296.2635422922451
6280,100
6281,0
6282,0
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,180.15319825223918
6292,0
6293,0
6294,0
6295,0
6296,0
6297,0
6298,0
6299,0
6300,0
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6307,0
6308,0
6309,0
6310,0
6311,100
6312,0
6313,105.97622651681897
6314,0
6315,100
6316,0
6317,213.13150879038398
6318,0
6319,100
6320,0
6321,0
6322,0
6323,0
6324,0
6325,0
6326,0
6327,0
6328,0
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,133.70839754886578
6342,0
6343,100
6344,0
6345,100
6346,0
6347,100
6348,0
6349,298.45715645544993
6350,0
6351,0
6352,50.0
6353,0
6354,63.26696624638656
6355,342.93984006023925
6356,0
6357,0
6358,93.58891321661258
6359,0
6360,0
6361,100.26200507865735
6362,50.0
6363,100
6364,81.53977950409629
6365,100
6366,63.20215848792924
6367,140.45491210839145
6368,50.0
6369,100
6370,0
6371,0
6372,0
6373,0
6374,0
6375,0
6376,100
6377,0
6378,0
6379,0
6380,0
6381,192.65056192417512
6382,0
6383,0
6384,0
6385,100
6386,0
6387,0
6388,0
6389,0
6390,0
6391,100
6392,156.75908921008727
6393,100
6394,100
6395,135.8916135416432
6396,105.7346284378134
6397,100
6398,208.1884542658657
6399,100
6400,100
6401,166.64988987022662
6402,0
6403,0
6404,205.88163229868923
6405,0
6406,100
6407,0
6408,300.71729532496084
6409,0
6410,203.73679948950968
6411,0
6412,0
6413,0
6414,0
6415,0
6416,0
6417,0
6418,0
6419,0
6420,0
6421,130.59883594006627
6422,0
6423,134.3232376926171
6424,0
6425,100
6426,0
6427,100
6428,0
6429,200.01914534434917
6430,0
6431,169.83544834662098
6432,178.6284189017971
6433,121.86404519684986
6434,182.35050838285122
6435,100
6436,100
6437,100
6438,100
6439,100
6440,0
6441,125.44069129839467
6442,146.92788689696832
6443,216.1599322085012
6444,202.26921219612615
6445,102.97520277538277
6446,50.0
6447,224.40084413209047
6448,100
6449,167.14291547230738
6450,100
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6468,0
6469,0
6470,0
6471,175.84674725250812
6472,0
6473,115.28413981545853
6474,0
6475,0
6476,0
6477,100
6478,0
6479,87.56860095714435
6480,0
6481,100
6482,0
6483,0
6484,0
6485,100
6486,0
6487,0
6488,0
6489,100
6490,0
6491,153.9205261436412
6492,254.97768432375173
6493,100
6494,111.6848694504334
6495,0
6496,0
6497,0
6498,100
6499,100
6500,100
6501,100
6502,118.10618696724694
6503,171.95543740580723
6504,100
6505,100
6506,147.32861893751326
6507,100
6508,100
6509,184.00513616423265
6510,0
6511,112.78359077103835
6512,0
6513,100
6514,0
6515,100
6516,0
6517,100
6518,0
6519,126.10691045458623
6520,0
6521,0
6522,0
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,100
6542,204.95061586838125
6543,50.0
6544,100
6545,71.08672648190384
6546,234.70126298879507
6547,50.0
6548,50.0
6549,100
6550,100
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,0
6560,0
6561,0
6562,100
6563,0
6564,0
6565,0
6566,0
6567,100
6568,0
6569,100
6570,50.0
6571,112.07539014615215
6572,50.0
6573,100
6574,126.91566261870739
6575,106.74981878390838
6576,100
6577,100
6578,50.0
6579,100
6580,0
6581,0
6582,0
6583,0
6584,0
6585,0
6586,0
6587,0
6588,0
6589,0
6590,0
6591,111.35056773306714
6592,0
6593,50.0
6594,0
6595,50.0
6596,0
6597,100
6598,0
6599,110.3199785508098
6600,0
6601,139.35161362495222
6602,0
6603,100
6604,0
6605,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6612,0
6613,0
6614,0
6615,0
6616,0
6617,0
6618,0
6619,0
6620,0
6621,163.2008504480185
6622,100
6623,100
6624,109.260805049724
6625,100
6626,100
6627,293.8340300616468
6628,100
6629,100
6630,50.0
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0
6637,0
6638,0
6639,0
6640,0
6641,0
6642,100
6643,0
6644,0
6645,0
6646,0
6647,128.04178904422218
6648,0
6649,104.74581793490856
6650,0
6651,139.97117028692062
6652,100
6653,184.62264755229808
6654,100
6655,100
6656,100
6657,50.0
6658,100
6659,100
6660,162.63149020736822
6661,195.65494311714366
6662,100
6663,172.0096545725998
6664,100
6665,100
6666,100
6667,202.25330191768612
6668,160.013273503852
6669,154.08197860419608
6670,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,0
6680,0
6681,138.86846182304237
6682,0
6683,0
6684,0
6685,0
6686,143.76946691854855
6687,0
6688,0
6689,0
6690,202.18536631896632
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,0
6704,0
6705,0
6706,0
6707,0
6708,0
6709,0
6710,0
6711,129.39843884483182
6712,0
6713,201.06054199668625
6714,0
